Question Concept_id,AMRS  (Question/Answer),amrs_concept_id,KenyaEMR  (Question/Answer),emr_concept_id,KenyaEMR form uuid,Comments,,,,,,,,,,,,,,,,,,,
1605,Secondary school,6215,Secondary school,1714,,,,,,,,,,,,,,,,,,,,,
1605,Primary school ,6214,Primary school ,1713,,,,,,,,,,,,,,,,,,,,,
1605,Currently in school ,5629,Currently in school ,5629,,,,,,,,,,,,,,,,,,,,,
1605,Adult education ,7583,-,-,,,,,,,,,,,,,,,,,,,,,
1605,Pre unit ,7549,Pre unit ,160289,,,,,,,,,,,,,,,,,,,,,
1605,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
1605,Pre primary ,11794,-,-,,,,,,,,,,,,,,,,,,,,,
1972,Occupation,1972,Occupation,1542,,,,,,,,,,,,,,,,,,,,,
1972,Teacher ,1968,Teacher ,162946,,,,,,,,,,,,,,,,,,,,,
1972,Casual worker ,1966,Casual worker ,159613,,,,,,,,,,,,,,,,,,,,,
1972,Housewife ,1969,Housewife ,160295,,,,,,,,,,,,,,,,,,,,,
1972,Police officer ,1970,-,-,,,,,,,,,,,,,,,,,,,,,
1972,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
1972,Farmer,1967,Farmer,1538,,,,,,,,,,,,,,,,,,,,,
1972,Unemployed ,1971,Unemployed ,123801,,,,,,,,,,,,,,,,,,,,,
1972,Not applicable ,1175,Not applicable ,1175,,,,,,,,,,,,,,,,,,,,,
1972,Sex worker ,1832,Sex worker ,160579,,,,,,,,,,,,,,,,,,,,,
1972,Health care provider ,5619,Health care provider ,5619,,,,,,,,,,,,,,,,,,,,,
1972,Self employment ,6284,Self employed,161382,,,,,,,,,,,,,,,,,,,,,
1972,Truck driver ,6966,Truck driver ,162198,,,,,,,,,,,,,,,,,,,,,
1972,Fishing ,6401,Fishing ,159674,,,,,,,,,,,,,,,,,,,,,
1972,Formal employment ,6408,Formal employment ,165219,,,,,,,,,,,,,,,,,,,,,
1972,Civil servant ,8407,Civil servant ,162944,,,,,,,,,,,,,,,,,,,,,
1972,Consultant,5507,Consultant,5507,,,,,,,,,,,,,,,,,,,,,
1972,Clinician ,1496,-,-,,,,,,,,,,,,,,,,,,,,,
1972,Nurse ,6280,Nurse ,1577,,,,,,,,,,,,,,,,,,,,,
1972,Student,8589,Student,159465,,,,,,,,,,,,,,,,,,,,,
1972,Laboratory technologist ,8710,Laboratory technologist ,165796,,,,,,,,,,,,,,,,,,,,,
1972,Cleaner ,8711,Cleaner ,164832,,,,,,,,,,,,,,,,,,,,,
1972,Voluntary testing and counseling center counselor ,8713,-,-,,,,,,,,,,,,,,,,,,,,,
1972,Other health worker ,8714,-,-,,,,,,,,,,,,,,,,,,,,,
1972,Employed ,1678,-,-,,,,,,,,,,,,,,,,,,,,,
1972,Miner ,10368,Miner ,165202,,,,,,,,,,,,,,,,,,,,,
1972,Industrial worker ,10369,Industrial worker ,165201,,,,,,,,,,,,,,,,,,,,,
1972,Mechanic ,11283,-,-,,,,,,,,,,,,,,,,,,,,,
1972,Boda-boda ,6580,-,-,,,,,,,,,,,,,,,,,,,,,
2292,HIV counselled this visit,2292,HIV counselled this visit,165328,,,,,,,,,,,,,,,,,,,,,
2292,Not applicable ,1175,Not applicable ,1175,,,,,,,,,,,,,,,,,,,,,
2292,No,1066,No,1066,,,,,,,,,,,,,,,,,,,,,
2292,Yes,1065,Yes,1065,,,,,,,,,,,,,,,,,,,,,
2293,Insecticide treated net issued this visit,2293,Insecticide treated net issued this visit,159855,,,,,,,,,,,,,,,,,,,,,
2293,No ,1066,No ,1066,,,,,,,,,,,,,,,,,,,,,
2293,Yes ,1065,Yes ,1065,,,,,,,,,,,,,,,,,,,,,
2343,"HIV rapid test, brand",2343,"HIV rapid test, brand",164962,,,,,,,,,,,,,,,,,,,,,
2343,Bioline HIV rapid test ,2341,-,-,,,,,,,,,,,,,,,,,,,,,
2343,Unigold HIV rapid test,2342,-,-,,,,,,,,,,,,,,,,,,,,,
2343,Determine HIV rapid test ,6155,Determine HIV rapid test ,164960,,,,,,,,,,,,,,,,,,,,,
2343,First response test kit ,11021,First response test kit ,164961,,,,,,,,,,,,,,,,,,,,,
2343,Dual test kit ,11022,Dual test kit ,165351,,,,,,,,,,,,,,,,,,,,,
6144,House status,6144,House status,159821,,,,,,,,,,,,,,,,,,,,,
6144,Visitor from catchment area ,6142,Visitor from catchment area ,159819,,,,,,,,,,,,,,,,,,,,,
6144,Visitor not from catchment area ,6143,Visitor not from catchment area ,159820,,,,,,,,,,,,,,,,,,,,,
6144,Household resident ,6141,Household resident ,159818,,,,,,,,,,,,,,,,,,,,,
6145,Number of hours income generated activities in past week,6145,Number of hours income generated activities in past week,159817,,,,,,,,,,,,,,,,,,,,,
6146,Number of hours non-income generated activities in past week,6146,Number of hours non-income generated activities in past week,159816,,,,,,,,,,,,,,,,,,,,,
6147,Number of times to health facility due to health issues in past four weeks,6147,Number of times to health facility due to health issues in past four weeks,159815,,,,,,,,,,,,,,,,,,,,,
6148,Money (Ksh) spent on medical issues in past four weeks,6148,Money (Ksh) spent on medical issues in past four weeks,159814,,,,,,,,,,,,,,,,,,,,,
6151,Patient reported last HIV tested year,6151,Patient reported last HIV tested year,159813,,,,,,,,,,,,,,,,,,,,,
6153,HIV care program enrolled,6153,HIV care program enrolled,159812,,,,,,,,,,,,,,,,,,,,,
6153,AMPATH ,1286,AMPATH ,1286,,,,,,,,,,,,,,,,,,,,,
6153,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
6153,Non-AMPATH ,1287,Non-AMPATH ,1287,,,,,,,,,,,,,,,,,,,,,
6153,"Newly diagnosed, not enrolled in care ",9584,-,-,,,,,,,,,,,,,,,,,,,,,
6153,Does not wish to be enrolled ,9604,-,-,,,,,,,,,,,,,,,,,,,,,
6153,Maternal child health program,2050,Maternal child health program,159937,,,,,,,,,,,,,,,,,,,,,
6154,"HIV care program enrolled, detailed",6154,-,-,,,,,,,,,,,,,,,,,,,,,
6154,HIV care program enrolled ,6153,HIV care program enrolled ,159812,,,,,,,,,,,,,,,,,,,,,
6154,Freetext general ,1915,Freetext general ,160632,,,,,,,,,,,,,,,,,,,,,
6163,Source of immunization information,6163,Source of immunization information,159801,,,,,,,,,,,,,,,,,,,,,
6163,Caretaker,1410,Caretaker,160639,,,,,,,,,,,,,,,,,,,,,
6163,Documentation ,6162,Documentation ,159802,,,,,,,,,,,,,,,,,,,,,
6163,Presence of immunization card ,6853,-,-,,,,,,,,,,,,,,,,,,,,,
6163,Verbal ,6111,-,-,,,,,,,,,,,,,,,,,,,,,
6163,Paper patient chart ,6953,-,,,,,,,,,,,,,,,,,,,,,,
6170,"HIV TEST, DETAILED",6170,"HIV TEST, DETAILED",162085,,,,,,,,,,,,,,,,,,,,,
6170,"HIV rapid test, brand ",2343,"HIV rapid test, brand ",164962,,,,,,,,,,,,,,,,,,,,,
6170,"HIV rapid test, qualitative ",1040,"HIV rapid test, qualitative ",1040,,,,,,,,,,,,,,,,,,,,,
6170,Blood test performed ,9541,Blood test performed ,162087,,,,,,,,,,,,,,,,,,,,,
6170,Test context status ,10417,Test context status ,162084,,,,,,,,,,,,,,,,,,,,,
6170,Specimen collection date ,10253,Specimen collection date ,159951,,,,,,,,,,,,,,,,,,,,,
6170,HIV test result this visit ,1357,HIV test result this visit ,159427,,,,,,,,,,,,,,,,,,,,,
6170,Specimen number  ,9038,Specimen number  ,162086,,,,,,,,,,,,,,,,,,,,,
6170,HIV test result received date ,10899,HIV test result received date ,160082,,,,,,,,,,,,,,,,,,,,,
6193,Hct follow-up order,6193,-,,,,,,,,,,,,,,,,,,,,,,
6193,Antenatal care service ,1865,Antenatal care service ,1622,,,,,,,,,,,,,,,,,,,,,
6193,"Health centre referral, indeterminate HIV test ",6188,-,-,,,,,,,,,,,,,,,,,,,,,
6193,"Return home, with sputum result ",6192,-,-,,,,,,,,,,,,,,,,,,,,,
6193,"Referred to AMPATH, HIV positive ",2390,"Referred to AMPATH, HIV positive ",164849,,,,,,,,,,,,,,,,,,,,,
6193,Repeat HIV testing in three to six months ,6191,-,-,,,,,,,,,,,,,,,,,,,,,
6193,"Health centre referral, child less than 18 months old ",6189,-,-,,,,,,,,,,,,,,,,,,,,,
6193,"Health centre referral, other ailments ",6190,-,-,,,,,,,,,,,,,,,,,,,,,
6193,None ,1107,None ,1107,,,,,,,,,,,,,,,,,,,,,
6193,Voluntary medical male circumcision ,8707,Voluntary medical male circumcision ,162223,,,,,,,,,,,,,,,,,,,,,
6193,Tuberculosis,58,Tuberculosis,112141,,,,,,,,,,,,,,,,,,,,,
6193,Sexually transmitted infection ,174,Sexually transmitted infection ,112992,,,,,,,,,,,,,,,,,,,,,
6193,Immunization ,6784,Immunization ,160564,,,,,,,,,,,,,,,,,,,,,
6195,Sputum collected,6195,-,-,,,,,,,,,,,,,,,,,,,,,
6195,Unable to collect sample ,6179,-,-,,,,,,,,,,,,,,,,,,,,,
6195,No,1066,No,1066,,,,,,,,,,,,,,,,,,,,,
6195,"Under five years old, no sputum sample needed ",6194,-,-,,,,,,,,,,,,,,,,,,,,,
6195,Yes ,1065,Yes ,1065,,,,,,,,,,,,,,,,,,,,,
7000,Regular sexual partner,7000,Regular sexual partner,166505,,,,,,,,,,,,,,,,,,,,,
7000,No ,1066,No ,1066,,,,,,,,,,,,,,,,,,,,,
7000,Yes ,1065,Yes ,1065,,,,,,,,,,,,,,,,,,,,,
7000,Not applicable,1175,Not applicable,1175,,,,,,,,,,,,,,,,,,,,,
7003,Individual average income per month (Ksh),7003,-,-,,,,,,,,,,,,,,,,,,,,,
7003,More than 10000 Ksh ,6317,-,-,,,,,,,,,,,,,,,,,,,,,
7003,2001 to 3000 Ksh ,6314,-,-,,,,,,,,,,,,,,,,,,,,,
7003,5001 to 10000 Ksh ,6316,-,-,,,,,,,,,,,,,,,,,,,,,
7003,Less than 1000 Ksh ,7002,-,-,,,,,,,,,,,,,,,,,,,,,
7003,1001 to 2000 Ksh ,6313,-,-,,,,,,,,,,,,,,,,,,,,,
7003,3001 to 5000 Ksh ,6315,-,-,,,,,,,,,,,,,,,,,,,,,
7005,Number of hours since last meal prior to blood glucose test,7005,-,-,,,,,,,,,,,,,,,,,,,,,



985,Feeding plan,985,Feeding plan,985,,,,,,,,,,,,,,,,,,,,,
985,Expressed breastmilk ,1173,Expressed breastmilk ,1173,,,,,,,,,,,,,,,,,,,,,
985,Weaned ,1152,Weaned ,1152,,,,,,,,,,,,,,,,,,,,,
985,Infant formula ,5254,Infant formula ,5254,,,,,,,,,,,,,,,,,,,,,
985,Breastfed predominately ,1150,Breastfed predominately ,1150,,,,,,,,,,,,,,,,,,,,,
985,Mixed feeding ,6046,Mixed feeding ,6046,,,,,,,,,,,,,,,,,,,,,
985,Breastfed exclusively ,5526,Breastfed exclusively ,5526,,,,,,,,,,,,,,,,,,,,,
985,Cow milk ,968,Cow milk ,968,,,,,,,,,,,,,,,,,,,,,
985,Breastfed ,1402,Breastfed ,155328,,,,,,,,,,,,,,,,,,,,,
985,Other liquids ,1403,Other liquids ,159934,,,,,,,,,,,,,,,,,,,,,
985,Water ,1404,Water ,86426,,,,,,,,,,,,,,,,,,,,,
985,Solid food ,1405,Solid food ,159597,,,,,,,,,,,,,,,,,,,,,
985,Initiate weaning ,6606,-,-,,,,,,,,,,,,,,,,,,,,,
985,Undecided ,6707,-,-,,,,,,,,,,,,,,,,,,,,,
985,Complementary feeding ,6985,Complementary feeding ,159854,,In AMRS suppelmental feeding and complementary feeding are 2 diff concepts but in KenyaEMR one is a synomym to the other.,,,,,,,,,,,,,,,,,,,
985,Regular diet ,1401,Regular diet ,159596,,,,,,,,,,,,,,,,,,,,,
1946,"Discontinue from clinic, HIV negative",1946,"Discontinue from clinic, HIV negative",164861,,,,,,,,,,,,,,,,,,,,,
1946,No ,1066,No ,1066,,,,,,,,,,,,,,,,,,,,,
1946,Do not know ,1624,-,-,,,,,,,,,,,,,,,,,,,,,
1946,Yes ,1065,Yes ,1065,,,,,,,,,,,,,,,,,,,,,
2008,"Difficulty in breathing duration, coded",2008,-,-,,,,,,,,,,,,,,,,,,,,,
2008,Weeks ,1073,Weeks ,1073,,,,,,,,,,,,,,,,,,,,,
2008,Days ,1072,Days ,1072,,,,,,,,,,,,,,,,,,,,,
2008,Continuous ,1079,Continuous ,1079,,,,,,,,,,,,,,,,,,,,,
2008,Months ,1074,Months ,1074,,,,,,,,,,,,,,,,,,,,,
2020,Household member diagnosed with tuberculosis,2020,Household member diagnosed with tuberculosis,152460,,,,,,,,,,,,,,,,,,,,,
2020,No ,1066,No ,1066,,,,,,,,,,,,,,,,,,,,,
2020,Yes ,1065,Yes ,1065,,,,,,,,,,,,,,,,,,,,,
5959,"Cough duration, coded",5959,Cough duration,5959,,,,,,,,,,,,,,,,,,,,,
5959,Days ,1072,Days ,1072,,,,,,,,,,,,,,,,,,,,,
5959,Weeks ,1073,Weeks ,1073,,,,,,,,,,,,,,,,,,,,,
5959,Months ,1074,Months ,1074,,,,,,,,,,,,,,,,,,,,,
5959,Continuous ,1079,Continuous ,1079,,,,,,,,,,,,,,,,,,,,,



1880,"Bronchial breath sounds, location",1880,,159370????,,,,,,,,,,,,,,,,,,,,,
1880,Right middle lobe ,5120,Right middle lobe ,5120,,,,,,,,,,,,,,,,,,,,,
1880,Right lower lobe,639,Right lower lobe,639,,,,,,,,,,,,,,,,,,,,,
1880,Left lower lobe ,5134,Left lower lobe ,5134,,,,,,,,,,,,,,,,,,,,,
1880,Right upper lobe ,5119,Right upper lobe ,5119,,,,,,,,,,,,,,,,,,,,,
1880,Left upper lobe ,5132,Left upper lobe ,5132,,,,,,,,,,,,,,,,,,,,,
2170,Child's birth order,2170,Child's birth order,163460,,,,,,,,,,,,,,,,,,,,,
2196,Breastfeeding reason,2196,Breastfeeding reason,159882,,,,,,,,,,,,,,,,,,,,,
2196,Mother's preference ,2190,Mother's preference ,159887,,,,,,,,,,,,,,,,,,,,,
2196,Family preference,2191,Family preference,159886,,,,,,,,,,,,,,,,,,,,,
2196,Counselling assessment ,2192,-,-,,,,,,,,,,,,,,,,,,,,,
2196,Good for child's health,2195,Good for child's health,159883,,,,,,,,,,,,,,,,,,,,,
2196,Lack of clean water ,2193,Lack of clean water ,159885,,,,,,,,,,,,,,,,,,,,,
2196,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
2196,Lack of infant formula ,2194,Lack of infant formula ,159884,,,,,,,,,,,,,,,,,,,,,
2197,"Breastfeeding reason, detailed",2197,-,-,,Most of the grouped concepts in AMRS are not in kenyaEMR,,,,,,,,,,,,,,,,,,,
2197,Breastfeeding reason,2196,Breastfeeding reason,159882,,,,,,,,,,,,,,,,,,,,,
2197,Freetext general ,1915,Freetext general ,160632,,,,,,,,,,,,,,,,,,,,,
2198,Mother on antiretroviral drugs,2198,Mother on antiretroviral drugs,5576,,"Datatype and also the two concepts (2198 and 5576) are duplicated in AMRS, sothey  map to the same kenayEMR concept",,,,,,,,,,,,,,,,,,,
2198,No,1066,No,1066,,,,,,,,,,,,,,,,,,,,,
2198,Yes,1065,Yes,1065,,,,,,,,,,,,,,,,,,,,,
2198,Unknown ,1067,Unknown ,1067,,,,,,,,,,,,,,,,,,,,,
2207,"Current medications, detailed",2207,-,-,,,,,,,,,,,,,,,,,,,,,
2207,Current medications ,1193,Current medications ,1193,,,,,,,,,,,,,,,,,,,,,
2207,Reason medication use,2206,-,-,,,,,,,,,,,,,,,,,,,,,
2207,Drug route ,7463,Routes of administration,162394,"Not mapped , the kenyaEMR concept is  convset.",,,,,,,,,,,,,,,,,,,,
2207,Medication frequency ,1896,Medication frequency ,160855,,,,,,,,,,,,,,,,,,,,,
2207,Number of days,1892,-,-,,,,,,,,,,,,,,,,,,,,,
2207,Number of weeks ,1893,-,-,,,,,,,,,,,,,,,,,,,,,
2207,Number of months ,1894,-,-,,,,,,,,,,,,,,,,,,,,,
2207,Freetext general ,1915,Freetext general ,160632,,,,,,,,,,,,,,,,,,,,,
2207,Medication added,1895,Medication added,1282,,,,,,,,,,,,,,,,,,,,,
2207,Number of milligram,1899,-,-,,,,,,,,,,,,,,,,,,,,,
2207,Historical drug start date,1190,Historical drug start date,1190,,,,,,,,,,,,,,,,,,,,,



1290,"Roof material, home",1290,"Roof material, home",1290,,,,,,,,,,,,,,,,,,,,,
1290,Tin ,1291,Tin ,1291,,,,,,,,,,,,,,,,,,,,,
1290,Asbestos sheets ,6372,Asbestos sheets ,159689,,,,,,,,,,,,,,,,,,,,,
1290,Corrugated iron ,6371,Corrugated iron ,159688,,,,,,,,,,,,,,,,,,,,,
1290,Grass or thatch or makuti,6370,Grass or thatch or makuti,1942,,,,,,,,,,,,,,,,,,,,,
1290,Cement ,6364,Cement ,1943,,,,,,,,,,,,,,,,,,,,,
1290,Tile ,6368,Tile ,159679,,,,,,,,,,,,,,,,,,,,,
1290,Other non-coded,5622,Other non-coded,5622,,,,,,,,,,,,,,,,,,,,,
1290,Plastic ,7650,-,-,,,,,,,,,,,,,,,,,,,,,
6302,Total children age between 3 and 20 living in home,6302,Total children age between 3 and 20 years,159764,,,,,,,,,,,,,,,,,,,,,
6303,Total children age between 3 and 20 living in home and currently attending school,6303,"Total children age between 3 and 20, attending school",159763,,,,,,,,,,,,,,,,,,,,,
6304,Total land household currently own,6304,Total land owned by the family,159681,,,,,,,,,,,,,,,,,,,,,
6305,Total number of cattle household currently own,6305,"Cattle owned by patient's family
",159480,,,,,,,,,,,,,,,,,,,,,
6306,Total number of goats household currently own,6306,Total number of goats ,159683,,,,,,,,,,,,,,,,,,,,,
6307,Total number of sheep household currently own,6307,Total number of sheep ,159682,,,,,,,,,,,,,,,,,,,,,
6310,"Number of household members bring in income, exclude head of household",6310,"Number of household members bring in income, exclude head of household",159760,,,,,,,,,,,,,,,,,,,,,
6318,Average household income per month before purchase,6318,-,-,,,,,,,,,,,,,,,,,,,,,
6318,3001 to 5000 Ksh ,6315,-,-,,,,,,,,,,,,,,,,,,,,,
6318,1001 to 2000 Ksh ,6313,-,-,,,,,,,,,,,,,,,,,,,,,
6318,0 to 500 Ksh ,6311,-,-,,,,,,,,,,,,,,,,,,,,,
6318,5001 to 10000 Ksh ,6316,-,-,,,,,,,,,,,,,,,,,,,,,
6318,2001 to 3000 Ksh ,6314,-,-,,,,,,,,,,,,,,,,,,,,,
6318,More than 10000 Ksh ,6317,-,-,,,,,,,,,,,,,,,,,,,,,
6318,501 to 1000 Ksh ,6312,-,-,,,,,,,,,,,,,,,,,,,,,
6318,More than 3000 Ksh,6320,-,-,,,,,,,,,,,,,,,,,,,,,
6321,Average household money left per month after purchases,6321,-,-,,,,,,,,,,,,,,,,,,,,,
6321,More than 3000 Ksh ,6320,-,-,,,,,,,,,,,,,,,,,,,,,
6321,1001 to 2000 Ksh,6313,-,-,,,,,,,,,,,,,,,,,,,,,
6321,0 to 500 Ksh ,6311,-,-,,,,,,,,,,,,,,,,,,,,,
6321,2001 to 3000 Ksh ,6314,-,-,,,,,,,,,,,,,,,,,,,,,
6321,501 to 1000 Ksh ,6312,-,-,,,,,,,,,,,,,,,,,,,,,
6321,Less than zero Ksh ,6319,-,-,,,,,,,,,,,,,,,,,,,,,
6369,"Floor material, home",6369,"Floor material, home",159387,,,,,,,,,,,,,,,,,,,,,
6369,Wood plank ,6366,Wood plank ,159687,,,,,,,,,,,,,,,,,,,,,
6369,Cement ,6364,Cement ,1943,,,,,,,,,,,,,,,,,,,,,
6369,Palm or bamboo ,6362,Palm or bamboo ,159685,,,,,,,,,,,,,,,,,,,,,
6369,Vinyl or asphalt strips ,6363,Vinyl or asphalt strips ,159686,,,,,,,,,,,,,,,,,,,,,
6369,Parquet or polish wood ,6367,Parquet or polish wood ,159755,,,,,,,,,,,,,,,,,,,,,
6369,Earth or mud or dung or sand ,6361,Earth or mud or dung or sand ,1944,,,,,,,,,,,,,,,,,,,,,
6369,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
6369,Carpet ,6365,Carpet ,159691,,,,,,,,,,,,,,,,,,,,,
6369,Tile,6368,Tile,159679,,,,,,,,,,,,,,,,,,,,,
6369,Dirt,7555,-,-,,,,,,,,,,,,,,,,,,,,,
6390,"Toilet facilty, home",6390,"Toilet facilty, home",159741,,,,,,,,,,,,,,,,,,,,,
6390,Ventilated improved pit latrine ,6389,Ventilated improved pit latrine ,159578,,,,,,,,,,,,,,,,,,,,,
6390,Flush toilet ,6387,Flush toilet ,159577,,,,,,,,,,,,,,,,,,,,,
6390,Pit toilet ,6388,Pit toilet ,159742,,,,,,,,,,,,,,,,,,,,,
6390,Absent ,2415,-,-,,,,,,,,,,,,,,,,,,,,,
6390,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
6390,Pit toilet with slab ,6873,Pit toilet with slab ,159579,,,,,,,,,,,,,,,,,,,,,
6397,Presence of household items,6397,Presence of household items,159747,,,,,,,,,,,,,,,,,,,,,
6397,"Radio, Audio Device ",6391,"Radio, Audio Device ",159750,,,,,,,,,,,,,,,,,,,,,
6397,Bicycle,6395,Bicycle,159748,,,,,,,,,,,,,,,,,,,,,
6397,Television ,6392,Television ,159746,,,,,,,,,,,,,,,,,,,,,
6397,Motorcycle ,6396,Motorcycle ,159744,,,,,,,,,,,,,,,,,,,,,
6397,Mobile Phone ,6394,Mobile Phone ,1650,,,,,,,,,,,,,,,,,,,,,
6397,Home Electricity ,5609,Home Electricity ,5609,,,,,,,,,,,,,,,,,,,,,
6397,Refrigerator ,6393,Refrigerator ,159745,,,,,,,,,,,,,,,,,,,,,
6397,Land ,7569,Land ownership,159477,datatype,,,,,,,,,,,,,,,,,,,,
6397,Furniture ,7570,-,-,,,,,,,,,,,,,,,,,,,,,
6397,Road Vehicle  ,7571,Road Vehicle  ,162712,,,,,,,,,,,,,,,,,,,,,
6398,Absence of household items,6398,Absence of household items,159749,,,,,,,,,,,,,,,,,,,,,
6398,"Radio, audio device ",6391,"Radio, audio device ",159750,,,,,,,,,,,,,,,,,,,,,
6398,Bicycle ,6395,Bicycle ,159748,,,,,,,,,,,,,,,,,,,,,
6398,Television ,6392,Television ,159746,,,,,,,,,,,,,,,,,,,,,
6398,Motorcycle ,6396,Motorcycle ,159744,,,,,,,,,,,,,,,,,,,,,
6398,Mobile phone ,6394,Mobile phone ,1650,,,,,,,,,,,,,,,,,,,,,
6398,Home electricity ,5609,Home electricity ,5609,,,,,,,,,,,,,,,,,,,,,
6398,Refrigerator ,6393,Refrigerator ,159745,,,,,,,,,,,,,,,,,,,,,
6398,Land ,7569,Land ,159477,datatype,,,,,,,,,,,,,,,,,,,,
6398,Furniture ,7570,-,-,,,,,,,,,,,,,,,,,,,,,
6398,Road vehicle  ,7571,Road vehicle  ,162712,,,,,,,,,,,,,,,,,,,,,
6410,Main source of household income,6410,Main source of household income,159740,,,,,,,,,,,,,,,,,,,,,
6410,Formal employment,6408,Formal employment,165219,,,,,,,,,,,,,,,,,,,,,
6410,Shop owner ,6405,Shop owner ,159677,,,,,,,,,,,,,,,,,,,,,
6410,Crop farming ,6399,-,-,,,,,,,,,,,,,,,,,,,,,
6410,Fishing ,6401,Fishing ,159674,,,,,,,,,,,,,,,,,,,,,
6410,Livestock farming ,6400,-,-,,,,,,,,,,,,,,,,,,,,,
6410,Landlord ,6406,-,-,,,,,,,,,,,,,,,,,,,,,
6410,Small business ,6407,Small business ,159673,,,,,,,,,,,,,,,,,,,,,
6410,Casual worker ,1966,Casual worker ,159613,,,,,,,,,,,,,,,,,,,,,
6410,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
6410,Sell vegetables ,6403,Sell vegetables ,159675,,,,,,,,,,,,,,,,,,,,,
6410,Sell charcoal ,6404,Sell charcoal ,159676,,,,,,,,,,,,,,,,,,,,,
6410,None ,1107,None ,1107,,,,,,,,,,,,,,,,,,,,,



1512,Barium meal,1512,Barium meal,159600,,,,,,,,,,,,,,,,,,,,,
1512,Gastric ulcer,212,Gastric ulcer,117905,,,,,,,,,,,,,,,,,,,,,
1512,Normal ,1115,Normal ,1115,,,,,,,,,,,,,,,,,,,,,
1512,Tumor ,1510,-,-,,,,,,,,,,,,,,,,,,,,,
1512,Duodenitis  ,1508,Duodenitis  ,141664,,,,,,,,,,,,,,,,,,,,,
1512,Duodenal ulcer ,208,Duodenal ulcer ,118821,,,,,,,,,,,,,,,,,,,,,
1512,Gastric outlet obstruction ,1509,Gastric outlet obstruction ,145392,,,,,,,,,,,,,,,,,,,,,
1512,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
1512,Gastritis,172,Gastritis,110834,,,,,,,,,,,,,,,,,,,,,
1512,Malignancy,1514,-,-,,,,,,,,,,,,,,,,,,,,,
1842,"New complaints comments, freetext",1842,-,-,,,,,,,,,,,,,,,,,,,,,
1892,Number of Days,1892,-,-,,,,,,,,,,,,,,,,,,,,,
1901,Other medication order,1901,Other medication order,1442,,,,,,,,,,,,,,,,,,,,,
1901,Medication added ,1895,Medication added ,1282,,,,,,,,,,,,,,,,,,,,,
1901,Medication frequency,1896,Medication frequency,160855,,,,,,,,,,,,,,,,,,,,,
1901,Number of milliliter,1940,-,-,,,,,,,,,,,,,,,,,,,,,
1915,Freetext general,1915,Freetext general,160632,,,,,,,,,,,,,,,,,,,,,
1924,"Reason antiretrovirals stopped, detailed",1924,-,-,,,,,,,,,,,,,,,,,,,,,
1924,Reason antiretrovirals stopped ,1252,Reason antiretrovirals stopped ,1252,,,,,,,,,,,,,,,,,,,,,
1924,"Toxicity, cause ",1879,"Toxicity, cause ",,,,,,,,,,,,,,,,,,,,,,
1924,Freetext general ,1915,Freetext general ,160632,,,,,,,,,,,,,,,,,,,,,
1925,"Reason pcp prophylaxis stopped, detailed",1925,-,-,,,,,,,,,,,,,,,,,,,,,
1925,Reason pcp prophylaxis stopped ,1262,Reason pcp prophylaxis stopped ,1262,,,,,,,,,,,,,,,,,,,,,
1925,"Toxicity, cause ",1879,-,-,,,,,,,,,,,,,,,,,,,,,
1925,Freetext general ,1915,Freetext general ,160632,,,,,,,,,,,,,,,,,,,,,
1994,History of Zidovudine to infant,1994,-,-,,,,,,,,,,,,,,,,,,,,,
1994,No ,1066,No ,1066,,,,,,,,,,,,,,,,,,,,,
1994,Yes,1065,Yes,1065,,,,,,,,,,,,,,,,,,,,,
1994,Follow-up,2345,Follow-up,160523,,,,,,,,,,,,,,,,,,,,,
1995,"History of Zidovudine to infant, detailed",1995,-,-,,,,,,,,,,,,,,,,,,,,,
1995,History of Zidovudine to infant,1994,-,-,,,,,,,,,,,,,,,,,,,,,
1995,Number of days ,1892,-,-,,,,,,,,,,,,,,,,,,,,,
1996,Infant 18 months and younger,1996,-,-,,,,,,,,,,,,,,,,,,,,,
1996,No,1066,No,1066,,,,,,,,,,,,,,,,,,,,,
1996,Yes,1065,Yes,1065,,,,,,,,,,,,,,,,,,,,,
5272,Pregnancy status,5272,Pregnancy status,5272,Datatype,,,,,,,,,,,,,,,,,,,,



1208,Peds cdc specific condition query,1208,Peds cdc specific condition query,1208,,,,,,,,,,,,,,,,,,,,,
1208,Asymptomatic HIV Infection,5327,Asymptomatic HIV Infection,5327,,,,,,,,,,,,,,,,,,,,,
1208,Hepatitis,29,Hepatitis,116986,,,,,,,,,,,,,,,,,,,,,
1208,Dermatitis ,119,Dermatitis ,119,,,,,,,,,,,,,,,,,,,,,
1208,Lymphadenopathy ,161,Lymphadenopathy ,135488,,,,,,,,,,,,,,,,,,,,,
